campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,net_profit,z_score_budget,z_score_roi,cost_per_conversion,is_profitable
Centralized system-worthy knowledgebase,2022-09-16,2024-01-20,6310.87,0.74,email,B2C,paid,133.96136982698107,845412.79,839101.92,-0.16891033132245883,0.7828854622092007,47.11,True
Open-architected asymmetric time-frame,2023-03-25,2024-06-03,80612.13,0.31,podcast,B2C,promotion,1.3988233532596148,112762.13,32150.0,0.0685502078662049,-0.8620966386097867,57628.53,True
Centralized leadingedge Local Area Network,2023-01-31,2023-09-27,80358.87,0.5,webinar,B2B,organic,1.4026867226978181,112718.32,32359.45000000001,0.06774081033842512,-0.13524408243395505,57289.25,True
Organized needs-based conglomeration,2022-10-19,2023-10-02,73855.23,0.54,social media,B2B,promotion,2.912081784864796,215072.47,141217.24,0.046955727271341716,0.017777508339904383,25361.66,True
Optional secondary collaboration,2023-04-19,2024-02-28,63911.62,0.4,podcast,B2C,organic,2.776414836613436,177445.17,113533.55000000002,0.015176791192979294,-0.5177980593686032,23019.48,True
Synchronized client-driven challenge,2023-02-08,2023-08-22,50124.39,0.7,social media,B2B,paid,12.758607536171514,639517.42,589393.03,-0.02888602913763315,0.6298638714353413,3928.67,True
Enterprise-wide zero administration Graphic Interface,2022-11-24,2024-05-11,38086.24,0.65,podcast,B2C,paid,17.974745209818558,684590.46,646504.22,-0.06735893780478108,0.4385868829680174,2118.88,True
Programmable local moratorium,2023-03-27,2023-08-15,48046.33,0.9,podcast,B2C,promotion,1.0517941744978232,50534.85,2488.519999999997,-0.03552733304104466,1.394971825304638,45680.35,True
Networked systematic attitude,2022-11-01,2023-10-02,63808.2,0.67,email,B2B,promotion,4.31828981228118,275542.3,211734.09999999998,0.014846269624934648,0.5150976783549471,14776.27,True
Pre-emptive solution-oriented standardization,2023-01-31,2023-12-24,26057.53,0.94,email,B2B,referral,6.520791494819348,169915.72,143858.19,-0.10580167703079248,1.547993416078497,3996.07,True
Down-sized contextually-based strategy,2022-12-07,2024-01-20,56381.6,0.7,social media,B2C,referral,8.736914170580473,492601.2,436219.60000000003,-0.008888515496320762,0.6298638714353413,6453.26,True
Reverse-engineered zero administration workforce,2022-10-11,2023-10-14,57815.1,0.62,webinar,B2B,promotion,16.640391524013623,962065.9,904250.8,-0.004307170806783202,0.3238206898876228,3474.38,True
Pre-emptive real-time database,2023-07-28,2023-09-11,75262.37,0.75,webinar,B2B,referral,5.605022403626142,421847.27,346584.9,0.05145282763160393,0.8211408599026656,13427.67,True
Business-focused foreground budgetary management,2023-06-14,2023-12-10,43226.59,0.95,social media,B2B,referral,13.266436006171203,573462.79,530236.2000000001,-0.05093081420878221,1.586248813771962,3258.34,True
Stand-alone multi-tasking methodology,2022-11-02,2024-05-03,84506.27,0.8,podcast,B2C,organic,4.4453906201279505,375663.38,291157.11,0.08099554976318138,1.01241784836999,19009.86,True
Proactive eco-centric process improvement,2023-01-08,2023-12-27,36457.88,0.28,social media,B2B,organic,24.828172400589395,905182.53,868724.65,-0.07256303856421979,-0.9768628316901811,1468.41,True
Digitized human-resource knowledge user,2023-02-04,2024-01-25,10038.96,0.36,podcast,B2B,promotion,90.81487225768407,911686.87,901647.91,-0.1569956711734403,-0.6708196501424627,110.54,True
Ergonomic next generation hub,2022-12-18,2024-01-27,27079.85,0.32,social media,B2C,referral,28.974909388345946,784636.2,757556.35,-0.10253442882499685,-0.8238412409163218,934.6,True
Realigned radical hardware,2022-11-03,2024-07-12,34512.86,0.2,webinar,B2B,referral,28.966376301471392,999712.49,965199.63,-0.07877915788619003,-1.2829060132378998,1191.48,True
Grass-roots national approach,2022-08-29,2024-03-21,16063.49,0.99,email,B2B,promotion,54.04075702104586,868083.16,852019.67,-0.1377417831214977,1.7392704045458214,297.25,True
Synergistic mobile task-force,2022-11-02,2023-11-20,61343.2,0.91,social media,B2B,referral,15.380910190534568,943514.25,882171.05,0.0069683382264623195,1.433227222998103,3988.27,True
Customer-focused fault-tolerant help-desk,2022-10-08,2023-12-25,39585.98,0.11,podcast,B2B,promotion,22.458386529776448,889037.24,849451.26,-0.06256589568082777,-1.6272045924790832,1762.64,True
Face-to-face 6thgeneration portal,2023-05-08,2023-09-05,99535.21,0.59,social media,B2B,paid,1.433451338476103,142678.88,43143.67,0.12902677017363037,0.20905449680722826,69437.45,True
Ameliorated encompassing capacity,2023-02-19,2024-07-28,44466.83,0.15,webinar,B2B,promotion,11.349827050860158,504690.83,460224.0,-0.046967112124546365,-1.4741830017052238,3917.84,True
Digitized optimizing capability,2022-08-25,2023-10-12,70841.82,0.22,podcast,B2C,paid,5.743978486154082,406913.89,336072.07,0.0373251239222665,-1.2063952178509703,12333.23,True
Triple-buffered zero tolerance circuit,2023-04-27,2024-03-18,62752.63,0.3,podcast,B2C,paid,4.898763446249185,307410.29,244657.65999999997,0.011472757232932444,-0.9003520363032516,12809.89,True
Open-source background firmware,2023-07-04,2024-04-09,97748.2,0.73,email,B2C,referral,5.558888859334495,543371.38,445623.18,0.12331563744000598,0.7446300645157359,17584.13,True
Expanded global matrices,2022-11-28,2024-04-16,67048.32,0.78,webinar,B2B,organic,3.6732607170470484,246285.96,179237.63999999998,0.025201418948593162,0.9359070529830601,18253.08,True
Organized regional implementation,2023-02-13,2023-12-31,34303.92,0.13,webinar,B2C,paid,12.266961326868767,420804.86,386500.94,-0.07944691244456602,-1.5506937970921535,2796.45,True
Realigned stable parallelism,2023-03-31,2024-01-18,52871.17,0.19,webinar,B2B,promotion,11.571139810221714,611779.7,558908.5299999999,-0.02010755270489651,-1.3211614109313645,4569.23,True
Networked executive knowledgebase,2022-10-18,2023-08-19,53678.65,0.47,email,B2B,promotion,2.4216872071112068,129992.9,76314.25,-0.017526914958187194,-0.2500102755143496,22165.81,True
Multi-tiered neutral standardization,2023-05-09,2023-11-26,21921.72,0.74,webinar,B2C,organic,32.9022521955394,721273.96,699352.24,-0.1190193757963567,0.7828854622092007,666.27,True
Virtual cohesive orchestration,2023-03-11,2023-08-21,98706.34,0.69,email,B2C,promotion,5.062069974431227,499658.4,400952.06000000006,0.12637777179705761,0.5916084737418764,19499.2,True
Progressive 4thgeneration policy,2022-10-06,2024-04-20,16290.7,0.49,webinar,B2C,promotion,10.613399055903061,172899.7,156609.0,-0.13701563918922713,-0.17349948012741992,1534.92,True
Monitored impactful installation,2023-07-28,2023-11-25,24936.91,0.9,webinar,B2B,promotion,21.708091339303866,541332.72,516395.81,-0.10938308371791462,1.394971825304638,1148.74,True
Automated responsive initiative,2022-08-30,2024-05-12,20401.62,0.6,podcast,B2B,paid,42.90614764905924,875354.92,854953.3,-0.12387748675733755,0.2473098945006931,475.49,True
Function-based grid-enabled conglomeration,2022-12-06,2024-05-03,33675.46,0.18,email,B2B,promotion,6.043120717578914,203504.87,169829.41,-0.08145541742090838,-1.3594168086248295,5572.53,True
Polarized dynamic analyzer,2023-06-27,2024-07-26,87618.4,0.97,podcast,B2C,promotion,3.1308710270902003,274321.91,186703.50999999998,0.09094165387804046,1.6627596091588916,27985.31,True
Centralized methodical alliance,2023-07-19,2024-02-11,33524.69,0.6,podcast,B2C,paid,28.95210514996559,970610.35,937085.6599999999,-0.0819372655819419,0.2473098945006931,1157.94,True
Visionary directional open architecture,2023-05-02,2024-05-29,86623.59,0.26,webinar,B2C,organic,1.2367758020650035,107133.96,20510.37000000001,0.087762325304201,-1.0533736270771108,70039.85,True
Reduced static functionalities,2023-03-09,2024-01-08,8473.58,0.29,social media,B2B,organic,99.23692111244598,840891.99,832418.41,-0.16199849318258455,-0.9386074339967164,85.39,True
Sharable upward-trending initiative,2022-10-23,2024-04-09,20951.3,0.58,social media,B2C,organic,47.457981604960075,994306.41,973355.11,-0.12212075599420887,0.1707990991137634,441.47,True
Front-line eco-centric open system,2023-06-16,2024-07-06,36331.8,0.9,social media,B2B,promotion,17.137586632096397,622639.37,586307.57,-0.0729659795746536,1.394971825304638,2120.01,True
Managed bandwidth-monitored complexity,2023-03-21,2024-04-04,19401.94,0.92,email,B2B,organic,31.80135079275578,617007.9,597605.9600000001,-0.1270723794390515,1.4714826206915677,610.1,True
Re-engineered non-volatile algorithm,2023-03-04,2023-11-06,59532.42,0.7,webinar,B2B,paid,12.996083982475431,773688.33,714155.9099999999,0.0011812385843829225,0.6298638714353413,4580.8,True
Integrated secondary migration,2023-01-04,2024-04-26,98089.92,0.33,webinar,B2C,paid,5.3240096433965896,522231.68,424141.76,0.12440774564182584,-0.785585843222857,18424.07,True
Horizontal 6thgeneration model,2022-11-19,2023-10-29,16308.37,0.65,webinar,B2C,promotion,31.3547503521198,511344.87,495036.5,-0.13695916736455738,0.4385868829680174,520.12,True
Robust optimizing projection,2023-06-12,2023-11-06,36824.24,0.93,email,B2B,promotion,26.3814525432161,971476.94,934652.7,-0.07139218300756894,1.5097380183850326,1395.84,True
Right-sized scalable open architecture,2023-02-06,2023-12-24,62406.71,0.3,webinar,B2B,promotion,1.985650100766408,123917.89,61511.18,0.010367226186539123,-0.9003520363032516,31428.86,True
Optional mission-critical project,2022-08-06,2024-07-22,96713.47,0.92,podcast,B2C,paid,10.291644173247015,995340.62,898627.15,0.12000872792441115,1.4714826206915677,9397.28,True
Focused responsive open architecture,2022-11-09,2024-01-28,91490.92,0.93,webinar,B2C,referral,0.42192154150379074,38601.99,-52888.93,0.10331790008461737,1.5097380183850326,216843.44,False
Reverse-engineered static infrastructure,2023-07-26,2024-05-29,12246.32,0.48,email,B2B,referral,80.61240356286623,987205.29,974958.9700000001,-0.14994113541208862,-0.21175487782088476,151.92,True
Monitored grid-enabled productivity,2023-01-08,2024-06-07,29724.33,0.61,podcast,B2C,promotion,32.34453526791016,961419.64,931695.31,-0.09408289453508523,0.285565292194158,918.99,True
Cross-group foreground ability,2023-03-11,2023-11-27,32343.79,0.99,social media,B2B,paid,1.7018286972553307,55043.59,22699.799999999996,-0.08571132204784697,1.7392704045458214,19005.31,True
Switchable mobile toolset,2023-06-25,2024-04-16,59590.26,0.83,podcast,B2B,referral,9.644357316111726,574709.76,515119.5,0.0013660903296517537,1.127184041450384,6178.77,True
Front-line mobile ability,2022-11-12,2023-08-18,77582.36,0.65,podcast,B2C,promotion,5.5189852435527875,428175.9,350593.54000000004,0.058867319341600624,0.4385868829680174,14057.36,True
Optional systemic adapter,2022-12-15,2023-12-16,23477.6,0.26,email,B2B,paid,9.33075356935973,219063.7,195586.1,-0.11404691498327146,-1.0533736270771108,2516.15,True
User-friendly responsive parallelism,2022-10-31,2024-05-08,9666.13,0.86,email,B2C,referral,5.487192909675331,53039.92,43373.79,-0.15818720430256503,1.2419502345307787,1761.58,True
Mandatory grid-enabled throughput,2023-06-07,2023-08-06,63938.71,0.0,email,B2C,referral,13.928491675856458,890569.79,826631.0800000001,0.015263368540478113,-2.048013967107196,4590.5,True
Phased dynamic throughput,2023-07-07,2023-12-31,44248.38,0.4,webinar,B2B,paid,7.08264438155702,313395.54,269147.16,-0.04766525983813514,-0.5177980593686032,6247.44,True
Pre-emptive mobile Local Area Network,2023-05-07,2024-02-13,97083.41,0.77,podcast,B2B,promotion,3.8969078239011172,378325.1,281241.68999999994,0.1211910248581032,0.8976516552895952,24912.93,True
Decentralized zero-defect superstructure,2022-10-18,2023-10-03,18706.92,0.58,webinar,B2B,referral,29.66293596166553,554902.17,536195.25,-0.12929360454272948,0.1707990991137634,630.65,True
Distributed grid-enabled focus group,2022-10-10,2023-10-12,92742.9,0.55,webinar,B2B,organic,8.149436884117275,755802.41,663059.51,0.10731912221535139,0.05603290603336924,11380.28,True
Monitored global leverage,2023-03-10,2024-04-26,14418.29,0.47,email,B2B,promotion,47.41289778468875,683612.91,669194.62,-0.14299970309584523,-0.2500102755143496,304.1,True
Secured exuding hardware,2022-08-17,2024-04-13,55644.28,0.41,podcast,B2C,referral,13.73387543158075,764211.61,708567.33,-0.011244927820345757,-0.4795426616751386,4051.61,True
Re-engineered content-based projection,2023-06-23,2024-05-03,49973.41,0.32,podcast,B2B,promotion,6.10519034022293,305097.18,255123.77,-0.029368548440895346,-0.8238412409163218,8185.4,True
Compatible explicit hierarchy,2022-10-06,2024-05-27,52495.87,0.5,webinar,B2B,promotion,7.154057452519598,375558.47,323062.6,-0.02130697974499656,-0.13524408243395505,7337.92,True
Reduced holistic groupware,2023-05-22,2023-08-13,22905.15,0.85,podcast,B2C,paid,40.325862087783754,923669.92,900764.77,-0.11587641673948058,1.2036948368373137,568.0,True
Organic national application,2023-03-01,2023-11-20,70871.65,0.5,email,B2C,organic,2.731720229457054,193601.52,122729.87,0.03742045807789179,-0.13524408243395505,25943.96,True
Configurable multi-tasking projection,2022-12-07,2023-08-07,91280.14,0.71,social media,B2B,paid,8.37444914085364,764420.89,673140.75,0.10264426504195207,0.6681192691288061,10899.84,True
Open-source zero-defect groupware,2022-08-22,2024-02-26,43142.37,0.65,webinar,B2C,referral,17.86516665635198,770745.63,727603.26,-0.05119997420163385,0.4385868829680174,2414.89,True
Extended multi-tasking focus group,2023-07-13,2023-11-11,90807.23,0.44,email,B2B,referral,1.6917452498000436,153622.7,62815.470000000016,0.10113288470213397,-0.364776468594744,53676.66,True
Reverse-engineered 4thgeneration adapter,2023-01-01,2024-04-15,32622.8,0.65,podcast,B2C,promotion,17.417088661917433,568194.2,535571.3999999999,-0.0848196296991704,0.4385868829680174,1873.03,True
Open-source heuristic methodology,2023-06-04,2023-10-18,25277.14,0.34,email,B2C,organic,1.940913805913169,49060.75,23783.61,-0.10829573743000295,-0.7473304455293921,13023.32,True
Diverse interactive functionalities,2023-06-07,2023-10-09,84489.59,0.13,social media,B2B,promotion,9.31089309345684,786673.54,702183.9500000001,0.08094224189473247,-1.5506937970921535,9074.27,True
Ameliorated leadingedge moratorium,2022-12-17,2024-06-11,28928.55,0.6,email,B2C,referral,4.496704812373935,130083.15,101154.59999999999,-0.09662614007191132,0.2473098945006931,6433.28,True
Distributed web-enabled matrix,2023-01-21,2024-03-22,9774.56,0.34,email,B2B,paid,93.94545534530455,918275.49,908500.9299999999,-0.1578406711984935,-0.7473304455293921,104.05,True
Horizontal full-range complexity,2022-08-06,2023-08-31,59889.62,0.83,webinar,B2C,referral,2.3873627850702674,142978.25,83088.63,0.0023228195562021315,1.127184041450384,25086.1,True
Re-engineered optimizing definition,2023-04-18,2023-10-09,90656.1,0.94,podcast,B2C,organic,9.776605655879747,886308.94,795652.84,0.1006498860115656,1.547993416078497,9272.76,True
Horizontal regional implementation,2023-05-31,2024-02-21,84627.74,0.95,podcast,B2C,paid,8.648120344463884,731870.88,647243.14,0.08138375760373816,1.586248813771962,9785.68,True
Robust eco-centric service-desk,2023-03-03,2023-12-01,61961.66,0.9,webinar,B2B,organic,12.826318081213445,794739.96,732778.2999999999,0.008944884049058363,1.394971825304638,4830.82,True
Expanded radical array,2023-07-27,2024-02-11,67729.9,0.27,webinar,B2B,promotion,13.458675415141615,911554.74,843824.84,0.02737969094963603,-1.015118229383646,5032.43,True
Cross-group interactive matrix,2022-12-02,2023-09-18,53669.55,0.34,podcast,B2B,paid,12.11222322527392,650057.57,596388.0199999999,-0.017555997788096356,-0.7473304455293921,4431.02,True
Digitized full-range moderator,2023-05-07,2023-12-14,45957.86,0.6,podcast,B2B,referral,20.48720218913587,941547.97,895590.11,-0.04220190642350613,0.2473098945006931,2243.25,True
Programmable dedicated Graphical User Interface,2023-01-28,2023-10-09,77240.69,0.15,email,B2C,promotion,7.080501611262147,546902.83,469662.13999999996,0.0577753709355495,-1.4741830017052238,10908.93,True
Total secondary attitude,2023-02-13,2024-03-01,27897.65,0.37,podcast,B2C,referral,26.758871804614365,746509.64,718611.99,-0.09992080923162132,-0.6325642524489978,1042.56,True
User-friendly coherent software,2023-04-01,2024-02-20,81083.98,0.2,podcast,B2C,paid,1.1829739980696559,95920.24,14836.26000000001,0.07005820053572584,-1.2829060132378998,68542.49,True
Grass-roots global attitude,2022-11-20,2024-04-16,81664.5,0.13,social media,B2C,paid,10.565543657280703,862829.84,781165.34,0.07191349332900826,-1.5506937970921535,7729.32,True
Decentralized incremental synergy,2023-05-18,2023-08-24,78742.39,0.81,social media,B2C,referral,0.1302132180646282,10253.3,-68489.09,0.06257467705363708,1.0506732460634547,604718.87,False
Virtual executive alliance,2022-10-13,2024-05-05,1580.69,0.46,podcast,B2B,organic,151.064294706742,238785.82,237205.13,-0.18402758630924415,-0.28826567320781427,10.46,True
Distributed content-based service-desk,2023-06-24,2024-05-10,3889.42,0.32,social media,B2C,promotion,197.89677895418853,769703.69,765814.2699999999,-0.17664908060636586,-0.8238412409163218,19.65,True
Customizable real-time toolset,2023-07-31,2024-05-07,45499.9,0.1,social media,B2C,organic,6.434448647139884,292766.77,247266.87000000002,-0.04366550782847342,-1.6654599901725482,7071.3,True
